# Multiply-declared names only (declaration_count > 1) — the actionable slice.
# The FULL census is regenerable by the command in ../README.md;
# it is not committed because it is derivable and large.
2	sample_violation
2	sample_doc
2	sample_decl
2	RustPrimitive
2	RosterVerdict
2	rostered_import_facts
2	review_pr
2	review_cycle
2	RetirementDisposition
2	retail_listing_shape_note
2	resolve
2	require_network
2	required_roster
2	Representation
2	render_decode_fidelity
2	render_dag_string_list_items
2	render_dag_string_list
2	remaining_text
2	rejecting_lens
2	rejected_for_no_candidate
2	refused
2	reflect_connective_type
2	reflect_behavior_type
2	reduced_motion_note
2	record_construct_target_model
2	reconcile
2	real_execution_split_doc
2	ready_node
2	read_manifest_rows
2	RankingDimension
2	r2_quote
2	quality_is_identity
2	PublicationDisposition
2	PublicationContext
2	projection_note
2	production_api_base
2	ProcessIdentity
2	prior_head
2	primary_expr_capture
2	preamble
2	PositiveInt
2	positional_child_targets
2	PointerWidth
2	planted_row
2	planted_oid
2	planted_identity_escape_snippet
2	planted_head_sha
2	plain_span
2	Placement
2	perturbed_schedule_wrong_order
2	perturbed_bullet_spellings
2	perturb
2	per_element_eq
2	path_has_any_prefix
2	parent_node
2	param_names_of
2	package_delivery_placement_note
2	owner_fixture
2	OverflowAction
2	outcome_tag
2	outcome_is_structural
2	os
2	ordering_invert
2	operation_argv_expression_residue_note
2	openbmc
2	openai_codex_integrity_hex
2	one_slot_index
2	offline_roster_gate_claim_batch_recipe
2	OccurrenceId
2	ObservationGrain
2	nullary_inhabitant_discriminants
2	no_silent_pick_note
2	NonNegativeInt
2	non_empty_diagnostics_contain_reason
2	non_empty_contains_reason
2	no_evicted_keys
2	no_edges
2	nodes
2	node_callee_symbol
2	nest_l2
2	nat_max
2	nat_compare
2	Nat
2	named_child_optional
2	msb_fixture_qn
2	models
2	Middle
2	MemoryStats
2	manufacturer_edge_note
2	manual_read_path_note
2	main_wet
2	maintenance_census_report_live_split_note
2	MachineWidth
2	lookup
2	live_tree_disposition_note
2	live_session
2	live_heal_push_authority
2	list_item
2	List
2	lex_pair_matches
2	lens_family_eval_report_tally
2	LensFamilyEvalReport
2	LensFamilyEvalEntry
2	law_note
2	lattice_key
2	last_segment
2	keystone_conjunction_note
2	Json
2	join_space
2	is_unmaterialized_for
2	IssueState
2	is_rejected
2	is_read
2	is_path_like_lexeme
2	is_materialized_convention
2	is_enforced
2	is_accepted
2	IntPlatform
2	int_max
2	int_list_eq
2	Int8
2	Int64
2	Int32
2	Int16
2	Int128
2	Int
2	ingest_findings
2	ingested_resolved_module_from_source
2	ingested_find_arrow_in_module
2	ingested_arrow_from_source
2	ingest
2	imin
2	imax
2	identity_snippet
2	HttpMethod
2	host_ram_of
2	host_os_target
2	homonym_value
2	head_b
2	head_a
2	has_review_at_sha
2	has
2	gunbc_falsifier_plan
2	gunbc_ci_floor_plan
2	gunbc_ci_floor_batch_clamp_per_unit_ms
2	gunbc_ci_floor_batch_clamp_overhead_seconds
2	gunbc_ci_floor_batch_clamp_authority_modules
2	gunbc_ci_floor_batch_clamp_authority_decls
2	green_control_note
2	grammar_relation_row_token_spine_classes
2	GoFloatWidth
2	git_refusal_detail
2	GeneratedArtifact
2	gate_plan_refuses
2	gate_materialized_render
2	gate_entry
2	gate_accepts
2	frontier_probe_survey_transport_scaffold_note
2	fresh_leak_facts
2	fp_matrix_ref_a
