rows=114 distinct_pairs=57
BOTH	rows=2	extdeps.memory.types -> extdeps.memory	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/memory/types.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/memory.dag	type_hits=['HostMemoryPopulation', 'MemoryPopulationRow']	fn_data_hits=['extdeps_external_authority_anchor']
BOTH	rows=2	extdeps.os.macos -> extdeps.os	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/os/macos.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/os.dag	type_hits=[]	fn_data_hits=['extdeps_external_authority_anchor', 'macos_distribution_catalog_row']
BOTH	rows=2	extdeps.os.ubuntu -> extdeps.os	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/os/ubuntu.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/os.dag	type_hits=[]	fn_data_hits=['extdeps_external_authority_anchor', 'ubuntu_distribution_catalog_row']
BOTH	rows=2	extdeps.os.windows -> extdeps.os	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/os/windows.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/os.dag	type_hits=[]	fn_data_hits=['extdeps_external_authority_anchor', 'windows_distribution_catalog_row']
BOTH	rows=2	extdeps.realization.compile_stage_memo -> extdeps.cache	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/realization/compile_stage_memo.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/cache.dag	type_hits=[]	fn_data_hits=['compile_stage_memo_facts', 'compile_stage_memo_id', 'extdeps_external_authority_anchor']
BOTH	rows=2	extdeps.realization.parse_table_memo -> extdeps.cache	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/realization/parse_table_memo.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/cache.dag	type_hits=[]	fn_data_hits=['extdeps_external_authority_anchor', 'parse_table_memo_facts', 'parse_table_memo_id']
BOTH	rows=2	extdeps.realization.reconcile_in_process -> extdeps.cache	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/realization/reconcile_in_process.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/cache.dag	type_hits=[]	fn_data_hits=['extdeps_external_authority_anchor', 'parse_cache_facts', 'parse_cache_id', 'typed_module_cache_facts', 'typed_module_cache_id']
BOTH	rows=2	extdeps.realization.resolved_graph -> extdeps.cache	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/realization/resolved_graph.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/cache.dag	type_hits=[]	fn_data_hits=['extdeps_external_authority_anchor', 'resolved_graph_cache_facts', 'resolved_graph_cache_id']
BOTH	rows=2	extdeps.systemd.systemd_contracts -> extdeps.systemd	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/systemd/systemd_contracts.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/systemd/systemd.dag	type_hits=[]	fn_data_hits=['extdeps_external_authority_anchor', 'systemd_unit_active_state_wire_contract']
BOTH	rows=2	extdeps.tools.gnu_coreutils -> extdeps.tools	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/tools/gnu_coreutils.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/tools.dag	type_hits=[]	fn_data_hits=['extdeps_external_authority_anchor']
TYPE_ONLY	rows=2	extdeps.uri -> extdeps.bmc	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/uri.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/bmc.dag	type_hits=['Uri']	fn_data_hits=[]
TYPE_ONLY	rows=2	extdeps.uri -> extdeps.cron	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/uri.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/cron/cron.dag	type_hits=['Uri']	fn_data_hits=[]
TYPE_ONLY	rows=2	extdeps.uri -> extdeps.git	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/uri.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/git/git.dag	type_hits=['Uri']	fn_data_hits=[]
TYPE_ONLY	rows=2	extdeps.uri -> extdeps.shell	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/uri.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/shell.dag	type_hits=['Uri']	fn_data_hits=[]
TYPE_ONLY	rows=2	extdeps.uri -> extdeps.ssh	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/uri.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/ssh/keys.dag	type_hits=['Uri']	fn_data_hits=[]
BOTH	rows=2	extdeps.uri_validation -> extdeps.languages.html	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/uri_validation.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/languages/html.dag	type_hits=[]	fn_data_hits=['extdeps_external_authority_anchor', 'find_first_rejected_url', 'validate_href']
BOTH	rows=2	extdeps.uri_validation -> extdeps.languages.markdown	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/uri_validation.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/languages/markdown.dag	type_hits=['RejectedUrlScheme']	fn_data_hits=['extdeps_external_authority_anchor', 'validate_href']
BOTH	rows=2	extdeps.version -> extdeps.tools	provider_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/version.dag	consumer_file=/home/briansrls/.worktrees/quick-heron-85/dag/extdeps/tools.dag	type_hits=['VersionConstraint']	fn_data_hits=['extdeps_external_authority_anchor']
