BARE	test.claim.hand_lens_host_bridge_scaffold_watchdog.hand_lens_host_bridge_scaffold_roster_tracks_5364_dissolution	dag/test/claim/hand_lens_host_bridge_scaffold_watchdog_test.dag	transport_script_position_host_bridge_dissolution_trigger	gunbc.hand_lens_host_bridge_scaffold_index	runtime error: no such function: transport_script_position_host_bridge_dissolution_trigger
BARE	test.claim.hetzner_cost_quote_witness.hetzner_cax41_cost_class_is_per_second_billed	dag/test/claim/hetzner_cost_quote_witness_test.dag	cax41_catalog	extdeps.cloud.hetzner	runtime error: no such function: cax41_catalog
BARE	test.claim.hetzner_cost_quote_witness.hetzner_cax41_currency_is_eur	dag/test/claim/hetzner_cost_quote_witness_test.dag	cax41_catalog	extdeps.cloud.hetzner	runtime error: no such function: cax41_catalog
BARE	test.claim.hetzner_cost_quote_witness.hetzner_cax41_unit_price_matches_catalog	dag/test/claim/hetzner_cost_quote_witness_test.dag	cax41_catalog	extdeps.cloud.hetzner	runtime error: no such function: cax41_catalog
BARE	test.claim.host_phase_status.witness_reconcile_covers_upsert_teardown_and_noop	dag/test/claim/host_phase_status_witness_test.dag			runtime error: type error: atom_identity_hash requires exactly one string argument
BARE	test.claim.host_phase_status.witness_matrix_is_exact_join_over_participation_programs	dag/test/claim/host_phase_status_witness_test.dag	srv3_install_hang_no_router_lease_ms	gunbc.srv3_os_install_diagnostic	runtime error: no such function: srv3_install_hang_no_router_lease_ms
BARE	test.claim.host_phase_status.witness_live_observation_frontier_is_one_cell	dag/test/claim/host_phase_status_witness_test.dag	srv3_install_hang_no_router_lease_ms	gunbc.srv3_os_install_diagnostic	runtime error: no such function: srv3_install_hang_no_router_lease_ms
BARE	test.claim.host_phase_status.witness_unmodeled_cells_track_spine_gaps	dag/test/claim/host_phase_status_witness_test.dag	srv3_install_hang_no_router_lease_ms	gunbc.srv3_os_install_diagnostic	runtime error: no such function: srv3_install_hang_no_router_lease_ms
BARE	test.claim.host_phase_status.witness_remaining_work_counts_every_unfinished_cell	dag/test/claim/host_phase_status_witness_test.dag	srv3_install_hang_no_router_lease_ms	gunbc.srv3_os_install_diagnostic	runtime error: no such function: srv3_install_hang_no_router_lease_ms
BARE	test.claim.host_phase_status.witness_program_scoping_preserves_the_runner_fleet_matrix	dag/test/claim/host_phase_status_witness_test.dag	srv3_install_hang_no_router_lease_ms	gunbc.srv3_os_install_diagnostic	runtime error: no such function: srv3_install_hang_no_router_lease_ms
BARE	test.claim.host_phase_status.witness_fleet_matrix_has_no_duplicated_cells	dag/test/claim/host_phase_status_witness_test.dag	srv3_install_hang_no_router_lease_ms	gunbc.srv3_os_install_diagnostic	runtime error: no such function: srv3_install_hang_no_router_lease_ms
BARE	test.claim.host_phase_status.witness_matrix_hosts_are_exactly_the_enrolled_roster	dag/test/claim/host_phase_status_witness_test.dag	srv3_install_hang_no_router_lease_ms	gunbc.srv3_os_install_diagnostic	runtime error: no such function: srv3_install_hang_no_router_lease_ms
