1788822265	0.07407407407407407
1788822355	0.0869720990639975
1788822446	0.09915356711003631
1788822537	0.1106184782121904
1788822627	0.12172511084240223
1788822718	0.1324734650006718
1788822809	0.14250526221505666
1788822899	0.15217878095749926
1788822990	0.16185229969994175
1788823081	0.17080926149849973
1788823171	0.1797662232970576
1788823262	0.18836490662367322
1788823353	0.1966053114783466
1788823443	0.20484571633301984
1788823534	0.21272784271575085
1788823625	0.22060996909848174
1788823988	0.0
1788824078	0.0
1788824169	0.0
1788824260	0.0
1788824350	0.0
