 123 | 09/05/2026 | 07:05:32 AM UTC | OEM record c0 | 00cd3a | caeef107ffff
 124 | 09/05/2026 | 07:24:28 AM UTC | OEM record c0 | 00cd3a | caee7107ffff
 125 | 09/05/2026 | 07:24:28 AM UTC | OEM record c0 | 00cd3a | caeef107ffff
 126 | 09/05/2026 | 07:31:53 AM UTC | OEM record c0 | 00cd3a | caee7107ffff
 127 | 09/05/2026 | 07:31:54 AM UTC | OEM record c0 | 00cd3a | caeef107ffff
 128 | 09/05/2026 | 10:32:33 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 129 | 09/05/2026 | 10:32:41 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 12a | 09/05/2026 | 10:32:42 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 12b | 09/05/2026 | 10:32:42 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 12c | 09/05/2026 | 10:48:38 AM UTC | Session Audit #0xe5 |  | Asserted
 12d | 09/05/2026 | 10:48:42 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 12e | 09/05/2026 | 10:48:50 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 12f | 09/05/2026 | 10:48:51 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 130 | 09/05/2026 | 10:48:51 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 131 | 09/05/2026 | 10:51:15 AM UTC | Session Audit #0xe5 |  | Asserted
 132 | 09/05/2026 | 11:20:50 AM UTC | Session Audit #0xe5 |  | Asserted
 133 | 09/05/2026 | 11:21:04 AM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 134 | 09/05/2026 | 11:21:11 AM UTC | Power Unit #0xe0 | Power off/down | Asserted
 135 | 09/05/2026 | 11:21:12 AM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 136 | 09/05/2026 | 11:21:12 AM UTC | Power Unit #0xe0 | Power cycle | Asserted
 137 | 09/05/2026 | 11:25:50 AM UTC | Session Audit #0xe5 |  | Asserted
 138 | 09/05/2026 | 05:59:12 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 139 | 09/05/2026 | 05:59:20 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 13a | 09/05/2026 | 05:59:21 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 13b | 09/05/2026 | 05:59:21 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 13c | 09/05/2026 | 06:44:32 PM UTC | Session Audit #0xe5 |  | Asserted
 13d | 09/05/2026 | 06:44:46 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 13e | 09/05/2026 | 06:44:53 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 13f | 09/05/2026 | 06:44:54 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 140 | 09/05/2026 | 06:44:54 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 141 | 09/05/2026 | 06:47:18 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 142 | 09/05/2026 | 06:47:18 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 143 | 09/05/2026 | 06:50:04 PM UTC | Session Audit #0xe5 |  | Asserted
 144 | 09/06/2026 | 06:42:03 AM UTC | Session Audit #0xe5 |  | Asserted
 145 | 09/06/2026 | 06:42:03 AM UTC | Session Audit #0xe5 |  | Asserted
 146 | 09/06/2026 | 06:42:10 AM UTC | Session Audit #0xe5 |  | Asserted
 147 | 09/06/2026 | 06:43:27 AM UTC | Session Audit #0xe5 |  | Asserted
 148 | 09/06/2026 | 02:10:56 PM UTC | Session Audit #0xe5 |  | Asserted
 149 | 09/06/2026 | 02:11:44 PM UTC | Session Audit #0xe5 |  | Asserted
 14a | 09/06/2026 | 02:11:44 PM UTC | Session Audit #0xe5 |  | Asserted
 14b | 09/06/2026 | 02:13:01 PM UTC | Session Audit #0xe5 |  | Asserted
 14c | 09/06/2026 | 02:17:42 PM UTC | Session Audit #0xe5 |  | Asserted
 14d | 09/06/2026 | 02:18:02 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 14e | 09/06/2026 | 02:21:45 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 14f | 09/06/2026 | 02:21:46 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 150 | 09/06/2026 | 02:21:46 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 151 | 09/06/2026 | 02:23:57 PM UTC | Session Audit #0xe5 |  | Asserted
 152 | 09/06/2026 | 02:23:57 PM UTC | Session Audit #0xe5 |  | Asserted
 153 | 09/06/2026 | 02:27:23 PM UTC | Session Audit #0xe5 |  | Asserted
 154 | 09/06/2026 | 02:27:23 PM UTC | Session Audit #0xe5 |  | Asserted
 155 | 09/06/2026 | 02:28:06 PM UTC | Session Audit #0xe5 |  | Asserted
 156 | 09/06/2026 | 02:28:07 PM UTC | Session Audit #0xe5 |  | Asserted
 157 | 09/06/2026 | 02:28:54 PM UTC | Session Audit #0xe5 |  | Asserted
 158 | 09/06/2026 | 02:28:54 PM UTC | Session Audit #0xe5 |  | Asserted
 159 | 09/06/2026 | 02:30:13 PM UTC | Session Audit #0xe5 |  | Asserted
 15a | 09/06/2026 | 03:26:43 PM UTC | Session Audit #0xe5 |  | Asserted
 15b | 09/06/2026 | 03:27:09 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 15c | 09/06/2026 | 03:27:17 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 15d | 09/06/2026 | 03:27:18 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 15e | 09/06/2026 | 03:27:18 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 15f | 09/06/2026 | 03:29:08 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 160 | 09/06/2026 | 03:29:08 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 161 | 09/06/2026 | 03:29:44 PM UTC | Session Audit #0xe5 |  | Asserted
 162 | 09/06/2026 | 03:29:44 PM UTC | Session Audit #0xe5 |  | Asserted
 163 | 09/06/2026 | 03:30:27 PM UTC | Session Audit #0xe5 |  | Asserted
 164 | 09/06/2026 | 03:30:27 PM UTC | Session Audit #0xe5 |  | Asserted
 165 | 09/06/2026 | 03:31:07 PM UTC | Session Audit #0xe5 |  | Asserted
 166 | 09/06/2026 | 03:31:07 PM UTC | Session Audit #0xe5 |  | Asserted
 167 | 09/06/2026 | 03:32:00 PM UTC | Session Audit #0xe5 |  | Asserted
 168 | 09/06/2026 | 03:32:00 PM UTC | Session Audit #0xe5 |  | Asserted
 169 | 09/06/2026 | 03:35:41 PM UTC | Session Audit #0xe5 |  | Asserted
 16a | 09/06/2026 | 03:36:50 PM UTC | Session Audit #0xe5 |  | Asserted
 16b | 09/06/2026 | 03:37:16 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 16c | 09/06/2026 | 03:37:23 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 16d | 09/06/2026 | 03:37:24 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 16e | 09/06/2026 | 03:37:24 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 16f | 09/06/2026 | 03:39:16 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 170 | 09/06/2026 | 03:39:16 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 171 | 09/06/2026 | 03:39:46 PM UTC | Session Audit #0xe5 |  | Asserted
 172 | 09/06/2026 | 03:39:46 PM UTC | Session Audit #0xe5 |  | Asserted
 173 | 09/06/2026 | 03:42:53 PM UTC | Session Audit #0xe5 |  | Asserted
 174 | 09/06/2026 | 03:42:53 PM UTC | Session Audit #0xe5 |  | Asserted
 175 | 09/06/2026 | 03:43:29 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 176 | 09/06/2026 | 03:43:37 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 177 | 09/06/2026 | 03:43:38 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 178 | 09/06/2026 | 03:43:38 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 179 | 09/06/2026 | 03:45:24 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 17a | 09/06/2026 | 03:45:24 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 17b | 09/06/2026 | 03:47:06 PM UTC | Session Audit #0xe5 |  | Asserted
 17c | 09/06/2026 | 03:48:42 PM UTC | Session Audit #0xe5 |  | Asserted
 17d | 09/06/2026 | 03:49:18 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 17e | 09/06/2026 | 03:49:25 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 17f | 09/06/2026 | 03:49:26 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 180 | 09/06/2026 | 03:49:26 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 181 | 09/06/2026 | 03:51:15 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 182 | 09/06/2026 | 03:51:15 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 183 | 09/06/2026 | 03:52:55 PM UTC | Session Audit #0xe5 |  | Asserted
 184 | 09/06/2026 | 04:00:31 PM UTC | Session Audit #0xe5 |  | Asserted
 185 | 09/06/2026 | 04:01:07 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 186 | 09/06/2026 | 04:01:14 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 187 | 09/06/2026 | 04:01:15 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 188 | 09/06/2026 | 04:01:15 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 189 | 09/06/2026 | 04:04:43 PM UTC | Session Audit #0xe5 |  | Asserted
 18a | 09/06/2026 | 04:06:18 PM UTC | Session Audit #0xe5 |  | Asserted
 18b | 09/06/2026 | 04:06:54 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 18c | 09/06/2026 | 04:07:01 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 18d | 09/06/2026 | 04:07:02 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 18e | 09/06/2026 | 04:07:02 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 18f | 09/06/2026 | 04:08:52 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 190 | 09/06/2026 | 04:08:52 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 191 | 09/06/2026 | 04:10:30 PM UTC | Session Audit #0xe5 |  | Asserted
 192 | 09/06/2026 | 04:11:33 PM UTC | Session Audit #0xe5 |  | Asserted
 193 | 09/06/2026 | 04:12:10 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 194 | 09/06/2026 | 04:12:17 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 195 | 09/06/2026 | 04:12:18 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 196 | 09/06/2026 | 04:12:18 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 197 | 09/06/2026 | 04:14:07 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 198 | 09/06/2026 | 04:14:07 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 199 | 09/06/2026 | 04:15:15 PM UTC | Session Audit #0xe5 |  | Asserted
 19a | 09/06/2026 | 04:15:15 PM UTC | Session Audit #0xe5 |  | Asserted
 19b | 09/06/2026 | 04:16:26 PM UTC | Session Audit #0xe5 |  | Asserted
 19c | 09/06/2026 | 04:16:26 PM UTC | Session Audit #0xe5 |  | Asserted
 19d | 09/06/2026 | 04:18:20 PM UTC | Session Audit #0xe5 |  | Asserted
 19e | 09/06/2026 | 04:18:20 PM UTC | Session Audit #0xe5 |  | Asserted
 19f | 09/06/2026 | 04:21:04 PM UTC | Session Audit #0xe5 |  | Asserted
 1a0 | 09/06/2026 | 04:21:04 PM UTC | Session Audit #0xe5 |  | Asserted
 1a1 | 09/06/2026 | 04:22:37 PM UTC | Session Audit #0xe5 |  | Asserted
 1a2 | 09/06/2026 | 04:52:22 PM UTC | Session Audit #0xe5 |  | Asserted
 1a3 | 09/06/2026 | 04:52:57 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 1a4 | 09/06/2026 | 04:53:04 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 1a5 | 09/06/2026 | 04:53:05 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 1a6 | 09/06/2026 | 04:53:05 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 1a7 | 09/06/2026 | 05:00:18 PM UTC | Session Audit #0xe5 |  | Asserted
 1a8 | 09/06/2026 | 05:00:32 PM UTC | Session Audit #0xe5 |  | Asserted
 1a9 | 09/06/2026 | 05:01:07 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 1aa | 09/06/2026 | 05:01:15 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 1ab | 09/06/2026 | 05:01:16 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 1ac | 09/06/2026 | 05:01:16 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 1ad | 09/06/2026 | 05:03:05 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 1ae | 09/06/2026 | 05:03:05 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 1af | 09/06/2026 | 05:16:28 PM UTC | Session Audit #0xe5 |  | Asserted
 1b0 | 09/06/2026 | 05:19:28 PM UTC | Session Audit #0xe5 |  | Asserted
 1b1 | 09/06/2026 | 05:20:04 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 1b2 | 09/06/2026 | 05:20:12 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 1b3 | 09/06/2026 | 05:20:13 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 1b4 | 09/06/2026 | 05:20:13 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 1b5 | 09/06/2026 | 05:21:59 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 1b6 | 09/06/2026 | 05:21:59 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 1b7 | 09/06/2026 | 05:23:41 PM UTC | Session Audit #0xe5 |  | Asserted
 1b8 | 09/06/2026 | 05:24:59 PM UTC | Session Audit #0xe5 |  | Asserted
 1b9 | 09/06/2026 | 05:25:35 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 1ba | 09/06/2026 | 05:25:43 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 1bb | 09/06/2026 | 05:25:44 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 1bc | 09/06/2026 | 05:25:44 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 1bd | 09/06/2026 | 05:27:31 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 1be | 09/06/2026 | 05:27:31 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 1bf | 09/06/2026 | 05:29:13 PM UTC | Session Audit #0xe5 |  | Asserted
 1c0 | 09/06/2026 | 05:30:27 PM UTC | Session Audit #0xe5 |  | Asserted
 1c1 | 09/06/2026 | 05:31:03 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 1c2 | 09/06/2026 | 05:31:10 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 1c3 | 09/06/2026 | 05:31:11 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 1c4 | 09/06/2026 | 05:31:11 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 1c5 | 09/06/2026 | 05:34:37 PM UTC | Session Audit #0xe5 |  | Asserted
 1c6 | 09/06/2026 | 05:34:37 PM UTC | Session Audit #0xe5 |  | Asserted
 1c7 | 09/06/2026 | 05:35:13 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 1c8 | 09/06/2026 | 05:35:21 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 1c9 | 09/06/2026 | 05:35:22 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 1ca | 09/06/2026 | 05:35:22 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 1cb | 09/06/2026 | 05:37:10 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 1cc | 09/06/2026 | 05:37:10 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 1cd | 09/06/2026 | 05:38:17 PM UTC | Session Audit #0xe5 |  | Asserted
 1ce | 09/06/2026 | 05:38:17 PM UTC | Session Audit #0xe5 |  | Asserted
 1cf | 09/06/2026 | 05:42:30 PM UTC | Session Audit #0xe5 |  | Asserted
 1d0 | 09/06/2026 | 06:09:22 PM UTC | Session Audit #0xe5 |  | Asserted
 1d1 | 09/06/2026 | 06:09:58 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 1d2 | 09/06/2026 | 06:10:06 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 1d3 | 09/06/2026 | 06:10:07 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 1d4 | 09/06/2026 | 06:10:07 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 1d5 | 09/06/2026 | 06:11:42 PM UTC | Session Audit #0xe5 |  | Asserted
 1d6 | 09/06/2026 | 06:11:42 PM UTC | Session Audit #0xe5 |  | Asserted
 1d7 | 09/06/2026 | 06:11:56 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 1d8 | 09/06/2026 | 06:11:56 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 1d9 | 09/06/2026 | 06:16:42 PM UTC | Session Audit #0xe5 |  | Asserted
 1da | 09/06/2026 | 07:04:22 PM UTC | Power Supply #0xeb | Config Error | Asserted
 1db | 09/06/2026 | 07:04:32 PM UTC | Power Supply #0xeb | Config Error | Deasserted
 1dc | 09/06/2026 | 07:05:07 PM UTC | Session Audit #0xe5 |  | Asserted
 1dd | 09/06/2026 | 07:05:25 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 1de | 09/06/2026 | 07:05:33 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 1df | 09/06/2026 | 07:05:34 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 1e0 | 09/06/2026 | 07:05:34 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 1e1 | 09/06/2026 | 07:11:18 PM UTC | OEM record c0 | 00cd3a | 12c87f010000
 1e2 | 09/06/2026 | 07:12:06 PM UTC | System Boot Initiated #0xd5 | System Restart | Asserted
 1e3 | 09/06/2026 | 07:12:09 PM UTC | Session Audit #0xe5 |  | Asserted
 1e4 | 09/06/2026 | 07:12:09 PM UTC | Session Audit #0xe5 |  | Asserted
 1e5 | 09/06/2026 | 07:12:22 PM UTC | Watchdog2 #0xd7 | Timer expired | Asserted
 1e6 | 09/06/2026 | 07:12:38 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 1e7 | 09/06/2026 | 07:12:46 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 1e8 | 09/06/2026 | 07:12:47 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 1e9 | 09/06/2026 | 07:12:47 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 1ea | 09/06/2026 | 07:14:18 PM UTC | System Firmwares #0xde | System boot initiated | Asserted
 1eb | 09/06/2026 | 07:14:37 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 1ec | 09/06/2026 | 07:14:37 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 1ed | 09/06/2026 | 07:20:05 PM UTC | Session Audit #0xe5 |  | Asserted
 1ee | 09/06/2026 | 07:21:52 PM UTC | Session Audit #0xe5 |  | Asserted
 1ef | 09/06/2026 | 07:22:22 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 1f0 | 09/06/2026 | 07:22:30 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 1f1 | 09/06/2026 | 07:22:31 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 1f2 | 09/06/2026 | 07:22:31 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 1f3 | 09/06/2026 | 07:24:20 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 1f4 | 09/06/2026 | 07:24:20 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 1f5 | 09/06/2026 | 07:29:49 PM UTC | Session Audit #0xe5 |  | Asserted
 1f6 | 09/06/2026 | 08:04:06 PM UTC | Session Audit #0xe5 |  | Asserted
 1f7 | 09/06/2026 | 08:04:36 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 1f8 | 09/06/2026 | 08:04:44 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 1f9 | 09/06/2026 | 08:04:45 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 1fa | 09/06/2026 | 08:04:45 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 1fb | 09/06/2026 | 08:10:43 PM UTC | OEM record c0 | 00cd3a | 12c87f010000
 1fc | 09/06/2026 | 08:11:17 PM UTC | System Boot Initiated #0xd5 | System Restart | Asserted
 1fd | 09/06/2026 | 08:11:33 PM UTC | Watchdog2 #0xd7 | Timer expired | Asserted
 1fe | 09/06/2026 | 08:11:39 PM UTC | Session Audit #0xe5 |  | Asserted
 1ff | 09/06/2026 | 08:11:39 PM UTC | Session Audit #0xe5 |  | Asserted
 200 | 09/06/2026 | 08:12:08 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 201 | 09/06/2026 | 08:12:15 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 202 | 09/06/2026 | 08:12:16 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 203 | 09/06/2026 | 08:12:16 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 204 | 09/06/2026 | 08:13:49 PM UTC | System Firmwares #0xde | System boot initiated | Asserted
 205 | 09/06/2026 | 08:18:01 PM UTC | OEM record c0 | 00cd3a | 12c87f010000
 206 | 09/06/2026 | 08:18:49 PM UTC | System Boot Initiated #0xd5 | System Restart | Asserted
 207 | 09/06/2026 | 08:19:05 PM UTC | Watchdog2 #0xd7 | Timer expired | Asserted
 208 | 09/06/2026 | 08:19:35 PM UTC | Session Audit #0xe5 |  | Asserted
 209 | 09/06/2026 | 08:20:05 PM UTC | System Firmwares #0xde | System boot initiated | Asserted
 20a | 09/06/2026 | 08:20:14 PM UTC | Session Audit #0xe5 |  | Asserted
 20b | 09/06/2026 | 08:20:44 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 20c | 09/06/2026 | 08:20:52 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 20d | 09/06/2026 | 08:20:53 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 20e | 09/06/2026 | 08:20:53 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 20f | 09/06/2026 | 08:22:42 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 210 | 09/06/2026 | 08:22:42 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 211 | 09/06/2026 | 08:28:10 PM UTC | Session Audit #0xe5 |  | Asserted
 212 | 09/06/2026 | 08:29:42 PM UTC | Session Audit #0xe5 |  | Asserted
 213 | 09/06/2026 | 08:30:12 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 214 | 09/06/2026 | 08:30:20 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 215 | 09/06/2026 | 08:30:21 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 216 | 09/06/2026 | 08:30:21 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 217 | 09/06/2026 | 08:32:10 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 218 | 09/06/2026 | 08:32:10 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 219 | 09/06/2026 | 08:37:39 PM UTC | Session Audit #0xe5 |  | Asserted
 21a | 09/06/2026 | 09:10:34 PM UTC | Session Audit #0xe5 |  | Asserted
 21b | 09/06/2026 | 09:11:04 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 21c | 09/06/2026 | 09:11:12 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 21d | 09/06/2026 | 09:11:13 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 21e | 09/06/2026 | 09:11:13 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 21f | 09/06/2026 | 09:17:00 PM UTC | OEM record c0 | 00cd3a | 12c87f010000
 220 | 09/06/2026 | 09:17:46 PM UTC | System Boot Initiated #0xd5 | System Restart | Asserted
 221 | 09/06/2026 | 09:18:01 PM UTC | Watchdog2 #0xd7 | Timer expired | Asserted
 222 | 09/06/2026 | 09:18:03 PM UTC | Session Audit #0xe5 |  | Asserted
 223 | 09/06/2026 | 09:18:03 PM UTC | Session Audit #0xe5 |  | Asserted
 224 | 09/06/2026 | 09:18:33 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 225 | 09/06/2026 | 09:18:40 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 226 | 09/06/2026 | 09:18:41 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 227 | 09/06/2026 | 09:18:41 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 228 | 09/06/2026 | 09:20:12 PM UTC | System Firmwares #0xde | System boot initiated | Asserted
 229 | 09/06/2026 | 09:20:29 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 22a | 09/06/2026 | 09:20:29 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 22b | 09/06/2026 | 09:26:00 PM UTC | Session Audit #0xe5 |  | Asserted
 22c | 09/06/2026 | 09:28:29 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 22d | 09/06/2026 | 09:28:37 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 22e | 09/06/2026 | 09:28:38 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 22f | 09/06/2026 | 09:28:38 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 230 | 09/06/2026 | 09:31:19 PM UTC | Session Audit #0xe5 |  | Asserted
 231 | 09/06/2026 | 09:31:49 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 232 | 09/06/2026 | 09:31:57 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 233 | 09/06/2026 | 09:31:58 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 234 | 09/06/2026 | 09:31:58 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 235 | 09/06/2026 | 09:33:46 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 236 | 09/06/2026 | 09:33:46 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 237 | 09/06/2026 | 09:39:16 PM UTC | Session Audit #0xe5 |  | Asserted
 238 | 09/06/2026 | 09:50:10 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
 239 | 09/06/2026 | 09:50:18 PM UTC | Power Unit #0xe0 | Power off/down | Asserted
 23a | 09/06/2026 | 09:50:19 PM UTC | System Boot Initiated #0xd5 | Initiated by power up | Asserted
 23b | 09/06/2026 | 09:50:19 PM UTC | Power Unit #0xe0 | Power cycle | Asserted
 23c | 09/06/2026 | 09:52:06 PM UTC | OEM record c0 | 00cd3a | 12c805000000
 23d | 09/06/2026 | 09:52:06 PM UTC | OEM record c0 | 00cd3a | 12c805004000
 23e | 09/06/2026 | 09:53:10 PM UTC | Session Audit #0xe5 |  | Asserted
 23f | 09/06/2026 | 09:53:40 PM UTC | Power Unit #0xe0 | Soft-power control failure | Asserted
