v2.test.intent_linearity.lens_unit.runtime_axis.flat_loop_not_runtime_candidate	REFERENCE-UNAVAILABLE	R2-fn-in-unimported-module	chain_is_simulated	no such function: chain_is_simulated
v2.test.intent_linearity.lens_unit.runtime_axis.nested_loop_not_changetime_redundant	REFERENCE-UNAVAILABLE	R2-fn-in-unimported-module	chain_is_simulated	no such function: chain_is_simulated
v2.test.intent_linearity.lens_unit.runtime_axis.flat_loop_is_linear	REFERENCE-UNAVAILABLE	R2-fn-in-unimported-module	chain_is_simulated	no such function: chain_is_simulated
v2.test.manual.bootstrap_footprint_anchor.bootstrap_footprint_canonical_holds	HOST-PRIMITIVE-CONTRACT	T1-arity	atom_identity_hash	type error: atom_identity_hash requires exactly one string argument
v2.test.manual.bootstrap_footprint_anchor.bootstrap_footprint_non_canonical_violates	HOST-PRIMITIVE-CONTRACT	T1-arity	atom_identity_hash	type error: atom_identity_hash requires exactly one string argument
v2.test.manual.bootstrap_footprint_anchor.bootstrap_footprint_bad_content_hash_violates	HOST-PRIMITIVE-CONTRACT	T1-arity	atom_identity_hash	type error: atom_identity_hash requires exactly one string argument
v2.test.manual.bootstrap_footprint_anchor.bootstrap_footprint_bad_runtime_same_identity_violates	HOST-PRIMITIVE-CONTRACT	T1-arity	atom_identity_hash	type error: atom_identity_hash requires exactly one string argument
v2.test.manual.medium_node_instantiation.medium_node_carried_is_expected	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	v2_eval_bool_literal_pin	no such function: v2_eval_bool_literal_pin
v2.test.manual.medium_node_instantiation.medium_node_fidelity_is_lossless	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	v2_eval_bool_literal_pin	no such function: v2_eval_bool_literal_pin
v2.test.manual.medium_node_instantiation.medium_node_lossy_tag_not_lossless	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	v2_eval_bool_literal_pin	no such function: v2_eval_bool_literal_pin
v2.test.manual.medium_source_text_instantiation.witness_source_field_is_medium	REFERENCE-UNAVAILABLE	R6-variant-or-type-name	SourceFile	undefined variable: SourceFile
v2.test.manual.value_null_split_witness.optional_null_straddle_rostered_until_phase_e	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	cross_repr_native_value_null	no such function: cross_repr_native_value_null
v2.test.claim.source_root_tagging.source_root_tag_carried_and_folded_to_grounded_set	REFERENCE-UNAVAILABLE	R6-variant-or-type-name	SourceFile	undefined variable: SourceFile
v2.test.claim.staging.cached_stage_hit_skips_stage	FIELD-ON-WRONG-TYPE	T2		type error: cannot access field 'raw' on Int
v2.test.claim.staging.cached_stage_miss_runs_stage	FIELD-ON-WRONG-TYPE	T2		type error: cannot access field 'raw' on Int
v2.test.fixture.walk_plan_stage.recursion_refusal_member.walk_plan_stage_recursion_refusal_member_holds	UNBOUNDED-RECURSION	T3		type error: call depth exceeded 100000 at fn 'walk_plan_stage_recursion_refusal_member_holds' — unbounded recursion (a bare-name resolution cycle, or a genuinely divergent chain); refused, never a host stack overflow
v2.test.lens_mock_totality.cron_mock_totality.cron_mock_consumer_is_total_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	cron_published_mock_corpus	no such function: cron_published_mock_corpus
v2.test.lens_mock_totality.cron_mock_totality.cron_mock_omitted_member_is_red_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	cron_published_mock_corpus	no such function: cron_published_mock_corpus
v2.test.lens_mock_totality.diagnostic_mock_totality.diagnostic_mock_consumer_is_total_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	diagnostic_published_mock_corpus	no such function: diagnostic_published_mock_corpus
v2.test.lens_mock_totality.diagnostic_mock_totality.diagnostic_mock_omitted_member_is_red_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	diagnostic_published_mock_corpus	no such function: diagnostic_published_mock_corpus
v2.test.lens_mock_totality.filesystem_mock_totality.filesystem_mock_consumer_is_total_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	filesystem_published_mock_corpus	no such function: filesystem_published_mock_corpus
v2.test.lens_mock_totality.filesystem_mock_totality.filesystem_mock_omitted_member_is_red_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	filesystem_published_mock_corpus	no such function: filesystem_published_mock_corpus
v2.test.lens_mock_totality.gcp_mock_totality.gcp_mock_consumer_is_total_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	gcp_published_mock_corpus	no such function: gcp_published_mock_corpus
v2.test.lens_mock_totality.gcp_mock_totality.gcp_mock_omitted_member_is_red_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	gcp_published_mock_corpus	no such function: gcp_published_mock_corpus
v2.test.lens_mock_totality.git_mock_totality.git_mock_consumer_is_total_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	git_published_mock_corpus	no such function: git_published_mock_corpus
v2.test.lens_mock_totality.git_mock_totality.git_mock_omitted_member_is_red_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	git_published_mock_corpus	no such function: git_published_mock_corpus
v2.test.lens_mock_totality.git_mock_totality.git_mock_omitted_show_tree_is_red_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	git_published_mock_corpus	no such function: git_published_mock_corpus
v2.test.lens_mock_totality.github_mock_totality.github_mock_consumer_is_total_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	github_published_mock_corpus	no such function: github_published_mock_corpus
v2.test.lens_mock_totality.github_mock_totality.github_mock_omitted_member_is_red_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	github_published_mock_corpus	no such function: github_published_mock_corpus
v2.test.lens_mock_totality.http_pilot_mock_totality.http_pilot_mock_consumer_is_total_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	http_pilot_published_mock_corpus	no such function: http_pilot_published_mock_corpus
v2.test.lens_mock_totality.http_pilot_mock_totality.http_pilot_mock_omitted_member_is_red_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	http_pilot_published_mock_corpus	no such function: http_pilot_published_mock_corpus
v2.test.lens_mock_totality.llm_mock_totality.llm_mock_consumer_is_total_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	llm_published_mock_corpus	no such function: llm_published_mock_corpus
v2.test.lens_mock_totality.llm_mock_totality.llm_mock_omitted_member_is_red_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	llm_published_mock_corpus	no such function: llm_published_mock_corpus
v2.test.lens_mock_totality.sec_edgar_mock_totality.sec_edgar_mock_consumer_is_total_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	sec_edgar_published_mock_corpus	no such function: sec_edgar_published_mock_corpus
v2.test.lens_mock_totality.sec_edgar_mock_totality.sec_edgar_mock_omitted_member_is_red_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	sec_edgar_published_mock_corpus	no such function: sec_edgar_published_mock_corpus
v2.test.lens_mock_totality.shell_mock_totality.shell_mock_consumer_is_total_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	shell_published_mock_corpus	no such function: shell_published_mock_corpus
v2.test.lens_mock_totality.shell_mock_totality.shell_mock_omitted_member_is_red_holds	REFERENCE-UNAVAILABLE	R1-data-in-unimported-module	shell_published_mock_corpus	no such function: shell_published_mock_corpus
