entry	function	eval_ms_basis	run_ref	host_class	clock
# Basis rows cite arm64 srv-fleet run receipts only (witness_row_cost_basis_host_class_note).
# The clock column names WHICH clock eval_ms_basis was read from, so a comparison against an
# observation on a different clock refuses (BasisClockMismatch) instead of answering. Every row
# below carries wall because every one was seeded from a receipt that recorded no other clock:
# before the 2026-08-05 clock-basis ruling the seed's PerformanceReceipt held only wall_nanos,
# so wall is what these figures ARE, not a default chosen for them.
# First fleet observation establishes a row here; absence at compare time is BasisAbsent.
# Seeded from falsifier run 30550328673 (host_class=srv_fleet_arm64, runner_spec_is_self_hosted_arm64),
# whose sole failure was the silent-pick row's wall-budget refusal; every row below completed.
# resolution_divergence_silent_pick_gate_keystone_holds is DELIBERATELY ABSENT: it was killed at
# its 900000ms deadline, so its recorded 900794ms is a CENSORED measurement, not a completed one.
# Seeding it would pin the corpus's most expensive row WithinBasis below ~1.8M ms under the 2x
# comparator and enshrine a deadline ceiling as normal cost. It stays BasisAbsent - the honest
# third state - until ClaimOutcome::TimedOut distinguishes killed rows from completed ones.
# Rows observed in two batches keep the max of the two (all 3 such pairs differ by <2%).
dag/test/claim/machine_shape_construction_wall_test.dag	gate_green_synthetic_shape_from_catalog_call	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/machine_shape_witness_test.dag	catalog_derivation_matches_row	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/machine_shape_witness_test.dag	gpu_sm_cache_absent_when_ungranted	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/markdown_markup_xss_witness_test.dag	witness_data_image_reject_discriminates_from_char_escape	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/markdown_markup_xss_witness_test.dag	witness_markdown_reduces_and_serializes	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/markdown_roundtrip_test.dag	witness_core_advertised_lossless	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/markdown_roundtrip_test.dag	witness_ingest_reads_bullet_row	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/markdown_roundtrip_test.dag	witness_roundtrip_under_perturbed_rows	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/markdown_source_emit_test.dag	witness_exact_bytes	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/materialization_provider_consumer_hand_rust_witness_test.dag	witness_model_refusal_controls_remain_distinct	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/materialization_provider_witness_test.dag	admission_of_oversized_artifact_is_budget_exhausted	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/materialization_provider_witness_test.dag	admission_over_budget_evicts_least_recent_and_counts_it	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/mercurial_upstream_model_witness_test.dag	witness_mercurial_branch_head_uses_same_branch_descendants_not_only_children	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/mercurial_upstream_model_witness_test.dag	witness_mercurial_changeset_self_parent_refuses_as_cycle	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/mercurial_upstream_model_witness_test.dag	witness_mercurial_clone_local_revision_can_change_without_identity_change	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/mercurial_upstream_model_witness_test.dag	witness_mercurial_declared_missing_copy_source_stays_partial_not_fabricated	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/mercurial_upstream_model_witness_test.dag	witness_mercurial_missing_parent_refuses	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/mercurial_upstream_model_witness_test.dag	witness_mercurial_two_parent_merge_decodes_with_derived_head	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/mercurial_upstream_model_witness_test.dag	witness_mercurial_wire_identity_decodes_to_structural_node	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/merge_admission_enforcement_witness_test.dag	blocks_merge_false_while_deferred_even_if_stale	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/merge_admission_producer_witness_test.dag	floor_stamp_exports_ci_floor_exit_on_gunbc_line	76	30550328673	srv_fleet_arm64	wall
dag/test/claim/merge_admission_producer_witness_test.dag	mint_binds_current_gate_roster_hash	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/merge_admission_witness_test.dag	gate_roster_hash_sensitive_to_roster_content	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/merge_lifecycle_interleaving_witness_test.dag	keyed_receipt_admits_no_unverified_tip_across_window_4	31	30550328673	srv_fleet_arm64	wall
dag/test/claim/merge_lifecycle_interleaving_witness_test.dag	per_pr_gate_only_admits_unverified_tips_in_window_4	25	30550328673	srv_fleet_arm64	wall
dag/test/claim/merge_lifecycle_interleaving_witness_test.dag	require_up_to_date_base_misses_the_roster_axis_in_window_4	23	30550328673	srv_fleet_arm64	wall
dag/test/claim/namespace_occurrence_transport_test.dag	namespace_occurrence_validator_large_population_holds	46	30550328673	srv_fleet_arm64	wall
dag/test/claim/namespace_occurrence_transport_test.dag	w_namespace_occurrence_transport_covers_pattern_binder_forms	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/namespace_occurrence_transport_test.dag	w_namespace_occurrence_transport_mints_distinct_equal_text	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/nbd_proxy_serve_transport_witness_test.dag	nbd_proxy_serve_argv_is_typed_not_shell_supervision_program	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/nbd_proxy_virtual_media_install_witness_test.dag	nbd_proxy_serve_step_maps_to_actuator_host_shell_intent	8	30550328673	srv_fleet_arm64	wall
dag/test/claim/no_fake_anomalies_witness_test.dag	passing_run_shows_no_fake_anomaly_holds	121763	30550328673	srv_fleet_arm64	wall
dag/test/claim/no_fake_anomalies_witness_test.dag	red_control_entry_with_real_anomaly_still_shows_glyph_holds	103427	30550328673	srv_fleet_arm64	wall
dag/test/claim/node_http_server_emit_test.dag	node_http_server_source_allow_header_set_join_holds	8	30550328673	srv_fleet_arm64	wall
dag/test/claim/non_fold_residue_frontier_test.dag	non_fold_residue_frontier_is_populated	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/non_fold_residue_frontier_test.dag	non_fold_residue_frontier_rows_well_formed_holds	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/non_fold_residue_witness_test.dag	non_fold_residue_clean_holds	250	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_ci_render_witness_test.dag	w_escalation_surfaces_the_cause_at_the_deeper_threshold	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_ci_render_witness_test.dag	w_heartbeat_uses_the_clock_pulse_glyph	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_crawl_replay_test.dag	w_replay_ends_in_a_refusal_summary_not_a_silent_timeout	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_emit_census_witness_test.dag	w_every_frontier_row_carries_a_real_dissolve_on	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_emit_census_witness_test.dag	w_every_rostered_marker_still_exists_in_the_seed	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_emit_census_witness_test.dag	w_post_snapshot_live_tags_are_rostered_bidirectional	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_emit_census_witness_test.dag	w_the_raw_measurement_shape_is_gone_from_the_seed	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_emit_census_witness_test.dag	w_the_raw_shell_shape_is_gone_from_the_seed	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_emit_census_witness_test.dag	w_the_raw_typecheck_attribution_shape_is_gone_from_the_seed	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_model_witness_test.dag	w_attention_availability_precedence_and_causes_hold	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_model_witness_test.dag	w_change_kind_colour_follows_git_diff_convention	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_model_witness_test.dag	w_presentation_colour_comes_from_the_glyph_authority	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_seed_scoped_run_witness_test.dag	scoped_run_clean_final_appends_and_closes_dynamic_line	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_seed_scoped_run_witness_test.dag	scoped_run_intrinsic_failures_ignore_unavailable_basis	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_seed_scoped_run_witness_test.dag	scoped_run_measured_nanosecond_precision_matrix_is_projected	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/observation_tty_render_witness_test.dag	w_addressable_refusal_persists_via_exact_closed_append_wire	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/occurrence_identity_witness_test.dag	occurrence_identity_typed_ordinal_boundary_refuses_raw_scalar_holds	654	30550328673	srv_fleet_arm64	wall
dag/test/claim/operation_argv_binding_wall_witness_test.dag	operation_argv_list_valued_input_expands_to_tokens	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/operation_argv_binding_wall_witness_test.dag	operation_argv_previously_unbindable_operation_now_materializes	6	30550328673	srv_fleet_arm64	wall
dag/test/claim/operation_argv_corpus_witness_test.dag	operation_argv_corpus_RED_literal_executable_control_materializes	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/operation_argv_corpus_witness_test.dag	operation_argv_corpus_every_row_is_materialized_or_counted	231	30550328673	srv_fleet_arm64	wall
dag/test/claim/orchestration_if_emit_test.dag	orch_if_and_tests_holds	51	30550328673	srv_fleet_arm64	wall
dag/test/claim/orchestration_if_emit_test.dag	orch_if_exit_zero_negated_holds	11	30550328673	srv_fleet_arm64	wall
dag/test/claim/orchestration_if_emit_test.dag	orch_if_log_matches_holds	14	30550328673	srv_fleet_arm64	wall
dag/test/claim/orchestration_if_emit_test.dag	orch_if_run_redirect_ignore_fail_holds	20	30550328673	srv_fleet_arm64	wall
dag/test/claim/orchestration_if_emit_test.dag	orch_if_streq_else_holds	25	30550328673	srv_fleet_arm64	wall
dag/test/claim/orchestration_if_emit_test.dag	orch_if_streq_empty_then_has_teeth_holds	9	30550328673	srv_fleet_arm64	wall
dag/test/claim/orchestration_if_emit_test.dag	orch_if_streq_empty_then_holds	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/os_install_actuator_selection_witness_test.dag	srv3_actuator_host_failover_fixture_selects_srv2	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/os_install_deduction_witness_test.dag	direct_layout_emits_storage_yaml	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/pijul_upstream_model_witness_test.dag	witness_pijul_bounded_projection_decodes_with_conflict_and_partial_facts	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/pijul_upstream_model_witness_test.dag	witness_pijul_declared_partial_change_is_not_fabricated	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/pijul_upstream_model_witness_test.dag	witness_pijul_equal_change_sets_require_one_state_identity	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/pijul_upstream_model_witness_test.dag	witness_pijul_existing_channel_member_dependency_gap_refuses_delivery	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/pijul_upstream_model_witness_test.dag	witness_pijul_log_wire_constructs_independent_channel_readback	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/pijul_upstream_model_witness_test.dag	witness_pijul_missing_dependency_in_channel_still_refuses_delivery	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/pijul_upstream_model_witness_test.dag	witness_pijul_one_state_hash_cannot_name_different_change_sets	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	rest_emit_includes_query_params	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	rest_emit_maps_response_codes	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	rest_emit_post_body_multiple_fields	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	rest_emit_post_body_single_field	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	rest_emit_post_with_auth_source	349	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	rest_emit_substitutes_path_template	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	rest_emit_uses_bearer_auth	338	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	rest_emit_uses_header_auth	338	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	rest_emit_uses_transport_method	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	shell_emit_captures_stdout	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	shell_emit_checks_exit_code	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	shell_emit_cron_upsert_script	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	shell_emit_optional_param_in_interp	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	shell_emit_pipes_stdin	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	shell_emit_stdin_pipes_and_writes	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/pipeline_transport_emit_rest_shell_witness_test.dag	shell_emit_uses_transport_argv	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/plan_lens_witness_test.dag	every_registered_plan_has_dissolution_trigger	47	30550328673	srv_fleet_arm64	wall
dag/test/claim/react_jsx_emit_test.dag	witness_browse_page_jsx_exact_bytes	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/realization_width_witness_test.dag	realization_width_witnesses	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/render_glyphs_ansi_witness_test.dag	w_completed_ascii	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/rest_transport_axes_emit_witness_test.dag	rest_axes_emit_basic_auth	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/rest_transport_axes_emit_witness_test.dag	rest_axes_emit_crate_uses_rustls_tls	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/rest_transport_axes_emit_witness_test.dag	rest_axes_emit_dual_auth_refuses	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/rest_transport_axes_emit_witness_test.dag	rest_axes_emit_tls_absent_control	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/rest_transport_axes_emit_witness_test.dag	rest_axes_emit_tls_insecure	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/rest_transport_axes_emit_witness_test.dag	rest_axes_emit_tls_verify_peer_control	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_altitude_witness_test.dag	altitude_client_carries_the_derived_chain	41	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_altitude_witness_test.dag	altitude_routine_section_folds	105	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_altitude_witness_test.dag	altitude_unsigned_done_holds_section_open	6	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_altitude_witness_test.dag	altitude_working_member_holds_section_open	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_authority_test.dag	witness_acceptance_receipts_are_valid_and_unique	37	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_authority_test.dag	witness_accepted_parent_discharges_active_dependency	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_authority_test.dag	witness_active_set_is_declared_minus_accepted	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_authority_test.dag	witness_declared_graph_is_mechanically_acyclic	9	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_authority_test.dag	witness_declared_node_ids_are_unique	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_authority_test.dag	witness_every_declared_row_is_complete_unsigned_ticket	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_authority_test.dag	witness_every_edge_endpoint_exists	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_authority_test.dag	witness_only_requested_scm_compatibility_slice_is_active	88	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_authority_test.dag	witness_product_roots_have_no_false_roadmap_tool_dependency	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_authority_test.dag	witness_projection_is_active_only	43	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_authority_test.dag	witness_receipt_for_unknown_node_accepts_nothing	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_authority_test.dag	witness_v1_exit_fan_in_matches_finish_line_split	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_belt_witness_test.dag	witness_at_capacity_reports_backlog	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_belt_witness_test.dag	witness_belt_plan_equals_step_composition	227	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_belt_witness_test.dag	witness_belt_status_json_shape	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_belt_witness_test.dag	witness_capacity_limits_spawns	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_belt_witness_test.dag	witness_r5_refuses_foreign_teardown	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_belt_witness_test.dag	witness_reconcile_status_json_shape	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dashboard_instance_apply_witness_test.dag	dashboard_bootstrap_parent_writability_is_a_preflight_fact	7	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dashboard_instance_apply_witness_test.dag	dashboard_dirty_controller_source_refuses_before_apply	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dashboard_instance_apply_witness_test.dag	dashboard_health_requires_intended_instance_identity	219	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dashboard_instance_apply_witness_test.dag	dashboard_instance_apply_model_keystone_holds	26	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dashboard_instance_apply_witness_test.dag	dashboard_source_transport_argv_is_exact_and_atomic	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dashboard_instance_apply_witness_test.dag	dashboard_target_preflight_derives_dispatch_platform_dependencies	16	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dashboard_instance_witness_test.dag	dashboard_actuation_posture_is_instance_data	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dashboard_instance_witness_test.dag	dashboard_instance_model_keystone_holds	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dispatch_actuator_witness_test.dag	codex_provider_v0_argv_keystone_holds	163	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dispatch_actuator_witness_test.dag	witness_brief_fill_includes_node_metadata	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dispatch_actuator_witness_test.dag	witness_live_lease_refused	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dispatch_actuator_witness_test.dag	witness_live_sessions_panel_rows	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dispatch_actuator_witness_test.dag	witness_not_ready_node_refused	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dispatch_actuator_witness_test.dag	witness_ready_node_permitted_without_live_session	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dispatch_actuator_witness_test.dag	witness_ticket_brief_fills_real_slots	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_dispatch_environment_witness_test.dag	admission_receipt_is_structured_and_located	6	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_document_test.dag	witness_authored_evidence_awaiting_signoff	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_emit_test.dag	witness_child_derived_unchecked_when_unmerged	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_emit_test.dag	witness_child_signed_checked	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_emit_test.dag	witness_superseded_checked_struck_no_signoff_suffix	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_focus_witness_test.dag	clearing_focus_restores_every_node	41	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_focus_witness_test.dag	every_visible_edge_has_both_endpoints_visible	22	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_focus_witness_test.dag	focus_notice_states_the_derived_hidden_count	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_focus_witness_test.dag	no_visible_node_has_a_hidden_prerequisite	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_focus_witness_test.dag	synthetic_closure_pulls_transitive_cross_lane_prerequisites	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_authority_daily_workspace_serializes	521	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_buckets_are_disjoint	13	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_merged_unsigned_node_stays_ready_for_acceptance	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_merged_unsigned_parent_does_not_unblock_child	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_page_places_ready_node_in_ready_bucket	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_page_places_superseded_node_in_superseded_bucket	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_page_renders_four_buckets	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_ready_matches_next_spawnable	7	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_signed_node_is_done_and_unblocks_child	7	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_signed_superseded_node_is_not_also_done	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_superseded_bucket_holds_superseded_only	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_unsized_excluded_from_frontier	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_frontier_witness_test.dag	witness_upcoming_is_blocked_sized_node	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_gate_test.dag	witness_asserted_signoff_without_handback_evidence_refuses	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_gate_test.dag	witness_asserted_signoff_without_red_control_evidence_refuses	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_gate_test.dag	witness_clean_not_drift	116	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_gate_test.dag	witness_merge_perturb_does_not_flip_box	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_identity_witness_test.dag	active_slugs_are_unique	36	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_identity_witness_test.dag	identities_are_unique_across_the_registry	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_identity_witness_test.dag	resolution_is_exactly_one_not_first_pick	37	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_authority_differs_from_empty	651	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_authority_leads_within_budget	33	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_bold_title_renders_strong	6	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_depth_cap_fails_honest	9	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_dispatch_asset_reads_belt_b_status_contract	51	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_merged_pr_is_review_evidence_not_acceptance	7	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_overlong_lead_reds	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_page_script_census_clean	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_ready_node_doc_emits_button_and_external_script	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_signed_off_node_doc_has_no_button	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_superseded_node_marked_no_button	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_ticket_brief_budget_holds_and_reds	3	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_unsized_open_node_keeps_manual_dispatch	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_page_witness_test.dag	witness_upcoming_node_keeps_manual_out_of_order_dispatch	12	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_provider_events_witness_test.dag	codex_completed_is_terminal_only_from_provider_event	12	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_provider_events_witness_test.dag	codex_completed_state_is_terminal	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_provider_events_witness_test.dag	codex_error_is_not_absorbed_into_spawned	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_provider_events_witness_test.dag	codex_item_activity_ignores_a_quoted_type_in_the_payload	4	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_provider_events_witness_test.dag	codex_turn_failed_preserves_raw_provider_evidence	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_provider_events_witness_test.dag	nested_type_token_cannot_fabricate_terminal_success	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_provider_events_witness_test.dag	roadmap_provider_events_keystone_holds	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_register_witness_test.dag	witness_archetype_demand_matches_shipped_css	88	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_register_witness_test.dag	witness_header_carries_shared_mark	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_register_witness_test.dag	witness_local_hex_literal_refused	6	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_register_witness_test.dag	witness_local_px_literal_refused	2	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_register_witness_test.dag	witness_propagation_scoped_by_demand	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_register_witness_test.dag	witness_roadmap_colors_all_routed	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_register_witness_test.dag	witness_roadmap_lengths_all_tokened	1	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_register_witness_test.dag	witness_roadmap_theme_set_coherent	28	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_register_witness_test.dag	witness_upstream_edit_propagates_to_both_surfaces	5	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_row_witness_test.dag	roadmap_row_actuator_scale_derived_not_set	89	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_row_witness_test.dag	roadmap_row_page_carries_the_cells	447	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_sandbox_witness_test.dag	witness_auditioner_blocks_emitted_with_derived_inks	91	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_sandbox_witness_test.dag	witness_echo_answers_every_wire_arm	12	30550328673	srv_fleet_arm64	wall
dag/test/claim/roadmap_sandbox_witness_test.dag	witness_sandbox_carries_auditioner_control	71	30550328673	srv_fleet_arm64	wall
